hierarchy,active,mesh_asset,triangles,colliders,cast_shadows,material_assets,instancing,lod_group,instance_id,bounds_center_x,bounds_center_y,bounds_center_z
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 120/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,On,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908838,9.500059,1.61235738,17.5001926
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 120/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908830,9.499792,1.602371,17.5000477
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 120/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908822,9.487104,1.59298837,17.4960117
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 121/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,On,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908808,10.4999418,1.61235738,11.5001926
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 121/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908800,10.4998007,1.602371,11.4999237
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 121/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908792,10.491539,1.59298837,11.4894829
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 122/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,On,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908778,11.5000343,1.61235738,10.4998016
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 122/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908770,11.5002069,1.602371,10.5000515
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 122/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908762,11.50968,1.59298837,10.509408
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 124/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,On,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908748,12.5000038,1.61235738,16.5002022
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 124/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908740,12.4997864,1.602371,16.4999886
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 124/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908732,12.4887028,1.59298837,16.4926128
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 127/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908718,14.4998007,1.61235738,10.4999723
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 127/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908710,14.5000439,1.602371,10.4997911
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 127/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908702,14.5090637,1.59298837,10.4899979
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 128/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908688,15.5001945,1.61235738,11.4999475
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 128/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908680,15.500041,1.602371,11.50021
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 128/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908672,15.4955645,1.59298837,11.5127487
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 129/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908658,16.4999866,1.61235738,11.4997988
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 129/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908650,16.5002136,1.602371,11.5
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 129/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908642,16.5116673,1.59298837,11.5067863
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 133/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908628,23.4998627,1.61235738,16.4998531
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 133/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908620,23.5001659,1.602371,16.4998646
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 133/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908612,23.5133381,1.59298837,16.49793
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 134/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908598,24.5000725,1.61235738,16.5001869
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 134/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908590,24.4997959,1.602371,16.5000629
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 134/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908582,24.4868584,1.59298837,16.4969215
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 135/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908568,25.5000782,1.56692028,16.4998226
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 135/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908560,25.5001831,1.557267,16.5000973
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 135/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908552,25.5068779,1.54819727,16.5110874
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 136/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908538,26.4998264,1.61235738,19.4998989
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 136/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908530,26.5001183,1.602371,19.4998226
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 136/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908522,26.5121517,1.59298837,19.4941216
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 137/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908508,27.5000973,1.61235738,19.5001755
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 137/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908500,27.4998074,1.602371,19.5000916
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 137/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908492,27.486557,1.59298837,19.4987812
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 138/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908478,28.4998627,1.61235738,16.4998531
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 138/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908470,28.5001659,1.602371,16.4998646
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 138/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908462,28.5133381,1.59298837,16.49793
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 139/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908448,29.4999256,1.61235738,12.5001869
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 139/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908440,29.4998074,1.602371,12.4999065
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 139/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908432,29.4924889,1.59298837,12.4887857
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 140/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908418,30.5000286,1.61235738,12.4998007
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 140/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908410,30.50021,1.602371,12.5000439
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 140/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908402,30.5100021,1.59298837,12.5090637
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 141/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908388,31.5001831,1.60148656,12.4999189
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 141/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908380,31.5000725,1.59157979,12.5001993
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 141/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908372,31.497633,1.582272,12.51318
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 145/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908358,34.499855,1.59259975,14.5001354
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 145/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908350,34.4998665,1.58275819,14.4998369
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 145/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908342,34.497963,1.5735116,14.4868546
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 147/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908328,35.4998,1.61235738,13.4999685
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 147/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908320,35.5000458,1.602371,13.4997921
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 147/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908312,35.50924,1.59298837,13.4901581
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 148/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908298,35.4998856,1.61235738,19.4998341
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 148/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908290,35.5001831,1.602371,19.4998932
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 148/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908282,35.5134964,1.59298837,19.5000439
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 153/LOD0,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD0.asset,12000,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908268,38.5001373,1.61235738,14.4998522
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 153/LOD1,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD1.asset,3499,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908260,38.500145,1.602371,14.5001564
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Tree 153/LOD2,True,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_LOD2.asset,1200,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,True,568105589210908252,38.5029945,1.59298837,14.5131617
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Forest Cluster 1 (32 crowns),True,,111968,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210908240,1.25233078,2.11307955,35.5404434
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Forest Cluster 3 (43 crowns),True,,150457,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210908228,40.893425,2.11307955,36.9554749
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Forest Cluster 0 (26 crowns),True,,90974,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210908216,-4.31861162,2.11307955,13.8738127
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Forest Cluster 2 (22 crowns),True,,76978,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210908204,44.8273468,2.11307955,14.001009
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Forest Cluster 5 (4 crowns),True,,13996,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210908192,25.8323784,2.11307955,43.2910767
Coast preview — generated  Play starts campaign/Coast environment/Coast Forest — 24 near trees and distant clusters/Forest Cluster 4 (5 crowns),True,,17495,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210908180,19.3004646,2.11307955,36.907814
Coast preview — generated  Play starts campaign/Living menu/Coast Forest — menu clusters/Forest Cluster 0 (20 crowns),False,,69980,0,Off,Assets/DawnGuard/BlackwoodLTD/Art/Forest/CoastPine_Shared_0.mat,true,False,568105589210897168,98.00495,3.46698236,17.3615417
